1,11,0.889656,0.433333,0.0234375,0.05,0.494278,0
1,7,0.43965600000000005,0.5,0.210938,0.104167,0.504413,1
2,2,0.438875,0.501042,0.2125,0.10625,0.526443,1
2,11,0.011531199999999998,0.394792,0.0484375,0.0729167,0.60379,0
1,2,0.138875,0.56875,0.11875,0.191667,0.745605,1
1,0,0.140438,0.511458,0.090625,0.185417,0.772602,1
1,9,0.945906,0.233333,0.0421875,0.1625,0.811836,1
1,10,0.051375000000000004,0.544792,0.034375,0.06875,0.813476,1
