2,9,0.588719,0.380208,0.0203125,0.0479167,0.406298,0
4,0,0.363719,0.511458,0.0109375,0.0395833,0.433349,0
2,0,0.428563,0.508333,0.015625,0.0416667,0.495341,1
1,1,0.259031,0.801042,0.160938,0.39375,0.716988,1
1,9,0.659031,0.3375,0.0265625,0.0958333,0.806485,1
1,0,0.28325,0.555208,0.20625,0.73125,0.917653,1
3,0,,,,,,0
1,2,,,,,,0
